TOA,AOA,Amp,Freq,PW
0.000001000,0.00000,0,0.00000,0.000003500
0.001301000,0.00000,0,0.00000,0.000003500
0.001431500,0.00000,0,0.00000,0.000002500
0.001501000,0.00000,0,0.00000,0.000001500
0.001561500,0.00000,0,0.00000,0.000003000
0.001601000,0.00000,0,0.00000,0.000001500
0.001691000,0.00000,0,0.00000,0.000002500
0.001801000,0.00000,0,0.00000,0.000001500
0.001821000,0.00000,0,0.00000,0.000002500
0.001901500,0.00000,0,0.00000,0.000001500
0.002081500,0.00000,0,0.00000,0.000003000
0.002101000,0.00000,0,0.00000,0.000001500
0.002201500,0.00000,0,0.00000,0.000001000
0.002211000,0.00000,0,0.00000,0.000003000
0.002301000,0.00000,0,0.00000,0.000002000
0.002341500,0.00000,0,0.00000,0.000003500
0.002401500,0.00000,0,0.00000,0.000001000
0.002471500,0.00000,0,0.00000,0.000003500
0.002501000,0.00000,0,0.00000,0.000001500
0.002601500,0.00000,0,0.00000,0.000003000
0.002731500,0.00000,0,0.00000,0.000003000
0.002801000,0.00000,0,0.00000,0.000001500
0.002861500,0.00000,0,0.00000,0.000003000
0.002901000,0.00000,0,0.00000,0.000001500
0.002991500,0.00000,0,0.00000,0.000003000
0.003101500,0.00000,0,0.00000,0.000001000
0.003201000,0.00000,0,0.00000,0.000002000
0.003251500,0.00000,0,0.00000,0.000003500
0.003301000,0.00000,0,0.00000,0.000001500
0.003381500,0.00000,0,0.00000,0.000003000
0.003401000,0.00000,0,0.00000,0.000002000
0.003600500,0.00000,0,0.00000,0.000002000
0.003701000,0.00000,0,0.00000,0.000001500
0.003771500,0.00000,0,0.00000,0.000003000
0.003901000,0.00000,0,0.00000,0.000001000
0.004001000,0.00000,0,0.00000,0.000001500
0.004031500,0.00000,0,0.00000,0.000003000
0.004101000,0.00000,0,0.00000,0.000001500
0.004161500,0.00000,0,0.00000,0.000003000
0.004201000,0.00000,0,0.00000,0.000001000
0.004291500,0.00000,0,0.00000,0.000003000
0.004301000,0.00000,0,0.00000,0.000001000
0.004421500,0.00000,0,0.00000,0.000003000
0.004551500,0.00000,0,0.00000,0.000003000
0.004601000,0.00000,0,0.00000,0.000001000
0.004701000,0.00000,0,0.00000,0.000001500
0.004811500,0.00000,0,0.00000,0.000003000
0.004901000,0.00000,0,0.00000,0.000001000
0.004941500,0.00000,0,0.00000,0.000003000
0.005001000,0.00000,0,0.00000,0.000001500
0.005071500,0.00000,0,0.00000,0.000003000
0.005201000,0.00000,0,0.00000,0.000003500
0.005331500,0.00000,0,0.00000,0.000003000
0.005461000,0.00000,0,0.00000,0.000003000
0.005601000,0.00000,0,0.00000,0.000001500
0.005701000,0.00000,0,0.00000,0.000001000
0.005851000,0.00000,0,0.00000,0.000003000
0.005901000,0.00000,0,0.00000,0.000001500
0.005981500,0.00000,0,0.00000,0.000003500
0.006101500,0.00000,0,0.00000,0.000001500
0.006111500,0.00000,0,0.00000,0.000003000
0.006201500,0.00000,0,0.00000,0.000001500
0.006241500,0.00000,0,0.00000,0.000003500
0.006301500,0.00000,0,0.00000,0.000001000
0.006371500,0.00000,0,0.00000,0.000003500
0.006401000,0.00000,0,0.00000,0.000002000
0.006501000,0.00000,0,0.00000,0.000004000
0.006761500,0.00000,0,0.00000,0.000003000
0.006901000,0.00000,0,0.00000,0.000001500
0.007001000,0.00000,0,0.00000,0.000001500
0.007021500,0.00000,0,0.00000,0.000003000
0.007101000,0.00000,0,0.00000,0.000002000
0.007201000,0.00000,0,0.00000,0.000001500
0.007281000,0.00000,0,0.00000,0.000003000
0.007301000,0.00000,0,0.00000,0.000001500
0.007411500,0.00000,0,0.00000,0.000003000
0.007500500,0.00000,0,0.00000,0.000002000
0.007671500,0.00000,0,0.00000,0.000003000
0.007801500,0.00000,0,0.00000,0.000003000
0.007931500,0.00000,0,0.00000,0.000003000
0.008061000,0.00000,0,0.00000,0.000003000
0.008100500,0.00000,0,0.00000,0.000001500
0.008301000,0.00000,0,0.00000,0.000001500
0.008321500,0.00000,0,0.00000,0.000003000
0.008401000,0.00000,0,0.00000,0.000001000
0.008581500,0.00000,0,0.00000,0.000002500
0.008711500,0.00000,0,0.00000,0.000003000
0.008801000,0.00000,0,0.00000,0.000001500
0.008901000,0.00000,0,0.00000,0.000001500
0.008971000,0.00000,0,0.00000,0.000003500
0.009001500,0.00000,0,0.00000,0.000001000
0.009101000,0.00000,0,0.00000,0.000004000
0.009201000,0.00000,0,0.00000,0.000001500
0.009231500,0.00000,0,0.00000,0.000003000
0.009301000,0.00000,0,0.00000,0.000001500
0.009361500,0.00000,0,0.00000,0.000003000
0.009401000,0.00000,0,0.00000,0.000001500
0.009491500,0.00000,0,0.00000,0.000003000
0.009501000,0.00000,0,0.00000,0.000001000
0.009701000,0.00000,0,0.00000,0.000001500
0.009751500,0.00000,0,0.00000,0.000003000
0.009881500,0.00000,0,0.00000,0.000003000
0.009900500,0.00000,0,0.00000,0.000001500
0.010011000,0.00000,0,0.00000,0.000003000
0.010101000,0.00000,0,0.00000,0.000001500
0.010141500,0.00000,0,0.00000,0.000003000
0.010401500,0.00000,0,0.00000,0.000003500
0.010531500,0.00000,0,0.00000,0.000003000
0.010661500,0.00000,0,0.00000,0.000003000
0.010701000,0.00000,0,0.00000,0.000002000
0.010791500,0.00000,0,0.00000,0.000003000
0.010801000,0.00000,0,0.00000,0.000001000
0.010921500,0.00000,0,0.00000,0.000003000
0.011051500,0.00000,0,0.00000,0.000003000
0.011101000,0.00000,0,0.00000,0.000001500
0.011181000,0.00000,0,0.00000,0.000003000
0.011311500,0.00000,0,0.00000,0.000003000
0.011401000,0.00000,0,0.00000,0.000001500
0.011441500,0.00000,0,0.00000,0.000003500
0.011501000,0.00000,0,0.00000,0.000001500
0.011571500,0.00000,0,0.00000,0.000003000
0.011601000,0.00000,0,0.00000,0.000001000
0.011701500,0.00000,0,0.00000,0.000003000
0.011831500,0.00000,0,0.00000,0.000003000
0.011901000,0.00000,0,0.00000,0.000001500
0.011961500,0.00000,0,0.00000,0.000003000
0.012091500,0.00000,0,0.00000,0.000003000
0.012101000,0.00000,0,0.00000,0.000001500
